Matched_RM,Crop,Year,Weighted_Avg_Yield
MORRIS,RED SPRING WHEAT,2018,61.36010534061575
MORRIS,RED SPRING WHEAT,2019,61.008673145643385
MORRIS,RED SPRING WHEAT,2020,67.12674547888633
MORRIS,RED SPRING WHEAT,2021,53.1615740205709
MORRIS,RED SPRING WHEAT,2022,64.02382630863579
MORRIS,RED SPRING WHEAT,2023,40.87664889872272
MOSSEY RIVER,ARGENTINE CANOLA,2004,28.229718564420345
MOSSEY RIVER,ARGENTINE CANOLA,2005,28.501634472511146
MOSSEY RIVER,ARGENTINE CANOLA,2006,38.75575938058368
MOSSEY RIVER,ARGENTINE CANOLA,2007,26.13675842936406
MOSSEY RIVER,ARGENTINE CANOLA,2008,44.46997606668317
MOSSEY RIVER,ARGENTINE CANOLA,2009,44.433558178752115
MOSSEY RIVER,ARGENTINE CANOLA,2010,5.631414547077198
MOSSEY RIVER,ARGENTINE CANOLA,2011,34.91638558494586
MOSSEY RIVER,ARGENTINE CANOLA,2012,17.828920798743546
MOSSEY RIVER,ARGENTINE CANOLA,2013,26.99047229366378
MOSSEY RIVER,ARGENTINE CANOLA,2014,22.273389750822755
MOSSEY RIVER,ARGENTINE CANOLA,2015,46.71615458473356
MOSSEY RIVER,ARGENTINE CANOLA,2016,41.63856442264824
MOSSEY RIVER,ARGENTINE CANOLA,2017,46.25351463679075
MOSSEY RIVER,ARGENTINE CANOLA,2018,47.30630461336089
MOSSEY RIVER,ARGENTINE CANOLA,2019,43.37352426084269
MOSSEY RIVER,ARGENTINE CANOLA,2020,41.13521249672746
MOSSEY RIVER,ARGENTINE CANOLA,2021,32.27563206024744
MOSSEY RIVER,ARGENTINE CANOLA,2022,35.037685682186996
MOSSEY RIVER,ARGENTINE CANOLA,2023,47.243452300176415
MOSSEY RIVER,BARLEY,2004,61.599999999999994
MOSSEY RIVER,BARLEY,2005,39.7
MOSSEY RIVER,BARLEY,2006,63.43153153153153
MOSSEY RIVER,BARLEY,2007,49.6
MOSSEY RIVER,BARLEY,2008,51.30439753737906
MOSSEY RIVER,BARLEY,2019,65.1
MOSSEY RIVER,BARLEY,2020,76.8
MOSSEY RIVER,BARLEY,2023,66.8
MOSSEY RIVER,FIELD PEAS,2021,31.5
MOSSEY RIVER,OATS,2004,78.5
MOSSEY RIVER,OATS,2005,58.92984344422701
MOSSEY RIVER,OATS,2006,61.77231021299836
MOSSEY RIVER,OATS,2007,70.41724268894797
MOSSEY RIVER,OATS,2008,78.96956685499057
MOSSEY RIVER,OATS,2012,32.7
MOSSEY RIVER,OATS,2013,62.300000000000004
MOSSEY RIVER,OATS,2015,88.2
MOSSEY RIVER,OATS,2019,82.4
MOSSEY RIVER,RED SPRING WHEAT,2004,46.58426966292135
MOSSEY RIVER,RED SPRING WHEAT,2005,33.67243567148397
MOSSEY RIVER,RED SPRING WHEAT,2006,43.13369015181004
MOSSEY RIVER,RED SPRING WHEAT,2007,41.2319218622061
MOSSEY RIVER,RED SPRING WHEAT,2008,48.09202238664391
MOSSEY RIVER,RED SPRING WHEAT,2009,47.37882181110029
MOSSEY RIVER,RED SPRING WHEAT,2010,14.005806887238354
MOSSEY RIVER,RED SPRING WHEAT,2011,30.254561717352413
MOSSEY RIVER,RED SPRING WHEAT,2012,38.387236225087925
MOSSEY RIVER,RED SPRING WHEAT,2013,47.77014584240313
MOSSEY RIVER,RED SPRING WHEAT,2014,19.354048140043762
MOSSEY RIVER,RED SPRING WHEAT,2015,47.1404228660924
MOSSEY RIVER,RED SPRING WHEAT,2016,43.163464235624126
MOSSEY RIVER,RED SPRING WHEAT,2017,62.66988102692548
MOSSEY RIVER,RED SPRING WHEAT,2018,62.57577639751553
MOSSEY RIVER,RED SPRING WHEAT,2019,43.7794659885569
MOSSEY RIVER,RED SPRING WHEAT,2020,61.110056818181825
MOSSEY RIVER,RED SPRING WHEAT,2021,51.444817188088955
MOSSEY RIVER,RED SPRING WHEAT,2022,54.87928763112955
MOSSEY RIVER,RED SPRING WHEAT,2023,30.721936951576208
MOUNTAIN,ARGENTINE CANOLA,2004,26.905931239954526
MOUNTAIN,ARGENTINE CANOLA,2005,34.774872466254344
MOUNTAIN,ARGENTINE CANOLA,2006,35.30470435447559
MOUNTAIN,ARGENTINE CANOLA,2007,18.146728774976815
MOUNTAIN,ARGENTINE CANOLA,2008,33.452246297115174
MOUNTAIN,ARGENTINE CANOLA,2009,41.37005068226121
MOUNTAIN,ARGENTINE CANOLA,2010,21.879477318011215
MOUNTAIN,ARGENTINE CANOLA,2011,35.14024330203601
MOUNTAIN,ARGENTINE CANOLA,2012,12.3546523426725
MOUNTAIN,ARGENTINE CANOLA,2013,30.963312250228146
MOUNTAIN,ARGENTINE CANOLA,2014,21.05074585825256
MOUNTAIN,ARGENTINE CANOLA,2015,42.127553317906056
MOUNTAIN,ARGENTINE CANOLA,2016,39.69914740914181
MOUNTAIN,ARGENTINE CANOLA,2017,40.23611239060341
MOUNTAIN,ARGENTINE CANOLA,2018,35.71680518953983
MOUNTAIN,ARGENTINE CANOLA,2019,46.23702816700029
MOUNTAIN,ARGENTINE CANOLA,2020,39.90744205065297
MOUNTAIN,ARGENTINE CANOLA,2021,37.25173216719672
MOUNTAIN,ARGENTINE CANOLA,2022,41.747236780279756
MOUNTAIN,ARGENTINE CANOLA,2023,52.05552501963024
MOUNTAIN,BARLEY,2019,99.4
MOUNTAIN,OATS,2005,65.45155096011817
MOUNTAIN,OATS,2006,53.18715322236449
MOUNTAIN,OATS,2007,47.54846625766871
MOUNTAIN,OATS,2008,52.4
MOUNTAIN,OATS,2009,65.6
MOUNTAIN,OATS,2011,31.3
MOUNTAIN,OATS,2013,81.5
MOUNTAIN,OATS,2015,87.93147286821706
MOUNTAIN,OATS,2016,51.2
MOUNTAIN,OATS,2019,102.7
MOUNTAIN,OATS,2020,84.6
MOUNTAIN,OATS,2021,98.3
MOUNTAIN,OATS,2022,109.65734072022161
MOUNTAIN,RED SPRING WHEAT,2004,44.701543795027355
MOUNTAIN,RED SPRING WHEAT,2005,40.36157491356591
MOUNTAIN,RED SPRING WHEAT,2006,46.27683318418698
MOUNTAIN,RED SPRING WHEAT,2007,26.632842422750997
MOUNTAIN,RED SPRING WHEAT,2008,45.049853130636436
MOUNTAIN,RED SPRING WHEAT,2009,50.91117167838776
MOUNTAIN,RED SPRING WHEAT,2010,30.55356828193833
MOUNTAIN,RED SPRING WHEAT,2011,37.68295599489795
MOUNTAIN,RED SPRING WHEAT,2012,33.47915534337128
MOUNTAIN,RED SPRING WHEAT,2013,51.39472534233609
MOUNTAIN,RED SPRING WHEAT,2014,33.365220472440946
MOUNTAIN,RED SPRING WHEAT,2015,46.33164614307484
MOUNTAIN,RED SPRING WHEAT,2016,55.37977048305311
MOUNTAIN,RED SPRING WHEAT,2017,59.906143710740004
MOUNTAIN,RED SPRING WHEAT,2018,61.22674610093964
MOUNTAIN,RED SPRING WHEAT,2019,64.74436647614736
MOUNTAIN,RED SPRING WHEAT,2020,68.21242050988256
MOUNTAIN,RED SPRING WHEAT,2021,60.94230769230769
MOUNTAIN,RED SPRING WHEAT,2022,66.87916317211815
MOUNTAIN,RED SPRING WHEAT,2023,61.63558437037682
NORFOLK-TREHERNE,ARGENTINE CANOLA,2004,42.31175194584285
NORFOLK-TREHERNE,ARGENTINE CANOLA,2005,28.298197109067022
NORFOLK-TREHERNE,ARGENTINE CANOLA,2006,36.71679123069257
NORFOLK-TREHERNE,ARGENTINE CANOLA,2007,34.462222734609185
NORFOLK-TREHERNE,ARGENTINE CANOLA,2008,43.65527144315861
NORFOLK-TREHERNE,ARGENTINE CANOLA,2009,46.25616455642957
NORFOLK-TREHERNE,ARGENTINE CANOLA,2010,44.03234286976692
NORFOLK-TREHERNE,ARGENTINE CANOLA,2011,35.558165092517825
NORFOLK-TREHERNE,ARGENTINE CANOLA,2012,28.15847662273428
NORFOLK-TREHERNE,ARGENTINE CANOLA,2013,43.50498839137645
NORFOLK-TREHERNE,ARGENTINE CANOLA,2014,43.63751451391576
NORFOLK-TREHERNE,ARGENTINE CANOLA,2015,40.57933134582623
NORFOLK-TREHERNE,ARGENTINE CANOLA,2016,31.84461214289215
NORFOLK-TREHERNE,ARGENTINE CANOLA,2017,48.18118341419497
NORFOLK-TREHERNE,ARGENTINE CANOLA,2018,48.64832626866854
NORFOLK-TREHERNE,ARGENTINE CANOLA,2019,46.73939502416323
NORFOLK-TREHERNE,ARGENTINE CANOLA,2020,43.83476168114581
NORFOLK-TREHERNE,ARGENTINE CANOLA,2021,33.961549744575386
NORFOLK-TREHERNE,ARGENTINE CANOLA,2022,38.63352436887226
NORFOLK-TREHERNE,ARGENTINE CANOLA,2023,48.06829813030438
NORFOLK-TREHERNE,BARLEY,2004,77.38989431968297
NORFOLK-TREHERNE,BARLEY,2005,39.45718363463368
NORFOLK-TREHERNE,BARLEY,2006,60.505076142131976
NORFOLK-TREHERNE,BARLEY,2007,67.29978035770316
NORFOLK-TREHERNE,BARLEY,2008,87.7
NORFOLK-TREHERNE,BARLEY,2009,82.0
NORFOLK-TREHERNE,BARLEY,2010,84.90000000000002
NORFOLK-TREHERNE,BARLEY,2011,61.2
NORFOLK-TREHERNE,BARLEY,2012,52.840972794723825
NORFOLK-TREHERNE,BARLEY,2013,80.2
NORFOLK-TREHERNE,BARLEY,2014,76.0
NORFOLK-TREHERNE,BARLEY,2015,52.9
NORFOLK-TREHERNE,BARLEY,2016,49.5
NORFOLK-TREHERNE,BARLEY,2019,72.0
NORFOLK-TREHERNE,BARLEY,2020,79.2
NORFOLK-TREHERNE,FIELD PEAS,2020,55.3
NORFOLK-TREHERNE,FIELD PEAS,2021,42.17906391545042
NORFOLK-TREHERNE,FIELD PEAS,2022,77.5
NORFOLK-TREHERNE,FIELD PEAS,2023,59.1
NORFOLK-TREHERNE,OATS,2004,83.40019661816753
NORFOLK-TREHERNE,OATS,2005,43.259550000000004
NORFOLK-TREHERNE,OATS,2006,76.55673497582316
NORFOLK-TREHERNE,OATS,2007,89.68797754561048
NORFOLK-TREHERNE,OATS,2008,104.48658428949692
NORFOLK-TREHERNE,OATS,2009,107.25434083601286
NORFOLK-TREHERNE,OATS,2010,75.44419695193436
NORFOLK-TREHERNE,OATS,2011,82.1
NORFOLK-TREHERNE,OATS,2012,55.68229897463572
NORFOLK-TREHERNE,OATS,2013,97.96482758620691
NORFOLK-TREHERNE,OATS,2014,87.8
NORFOLK-TREHERNE,OATS,2015,90.89190861494528
NORFOLK-TREHERNE,OATS,2016,123.6
NORFOLK-TREHERNE,OATS,2017,152.5
NORFOLK-TREHERNE,OATS,2018,77.1
NORFOLK-TREHERNE,OATS,2019,96.5019427402863
NORFOLK-TREHERNE,OATS,2020,123.57947214076246
NORFOLK-TREHERNE,OATS,2021,85.0088654353562
NORFOLK-TREHERNE,OATS,2022,122.55527369826433
NORFOLK-TREHERNE,OATS,2023,116.8
NORFOLK-TREHERNE,RED SPRING WHEAT,2004,60.29410486432273
NORFOLK-TREHERNE,RED SPRING WHEAT,2005,35.00381075931406
NORFOLK-TREHERNE,RED SPRING WHEAT,2006,45.73259573492319
NORFOLK-TREHERNE,RED SPRING WHEAT,2007,46.57311470529867
NORFOLK-TREHERNE,RED SPRING WHEAT,2008,56.677948762408434
NORFOLK-TREHERNE,RED SPRING WHEAT,2009,62.521557515481334
NORFOLK-TREHERNE,RED SPRING WHEAT,2010,51.61444324073357
NORFOLK-TREHERNE,RED SPRING WHEAT,2011,44.99361766354737
NORFOLK-TREHERNE,RED SPRING WHEAT,2012,50.02967850388737
NORFOLK-TREHERNE,RED SPRING WHEAT,2013,63.52829630247196
NORFOLK-TREHERNE,RED SPRING WHEAT,2014,61.023086711507
NORFOLK-TREHERNE,RED SPRING WHEAT,2015,55.63638200486577
NORFOLK-TREHERNE,RED SPRING WHEAT,2016,49.42121298136058
NORFOLK-TREHERNE,RED SPRING WHEAT,2017,72.0714771342441
NORFOLK-TREHERNE,RED SPRING WHEAT,2018,63.77717279446159
NORFOLK-TREHERNE,RED SPRING WHEAT,2019,68.76951981647022
NORFOLK-TREHERNE,RED SPRING WHEAT,2020,63.11631613611416
NORFOLK-TREHERNE,RED SPRING WHEAT,2021,62.79097063716199
NORFOLK-TREHERNE,RED SPRING WHEAT,2022,67.91559223945734
NORFOLK-TREHERNE,RED SPRING WHEAT,2023,60.01442741208296
NORTH CYPRESS-LANGFORD,ARGENTINE CANOLA,2004,37.10071611429072
NORTH CYPRESS-LANGFORD,ARGENTINE CANOLA,2005,37.95777922091101
NORTH CYPRESS-LANGFORD,ARGENTINE CANOLA,2006,36.589260919103694
NORTH CYPRESS-LANGFORD,ARGENTINE CANOLA,2007,30.228201533966576
NORTH CYPRESS-LANGFORD,ARGENTINE CANOLA,2008,43.48057603876594
NORTH CYPRESS-LANGFORD,ARGENTINE CANOLA,2009,48.155448524745395
NORTH CYPRESS-LANGFORD,ARGENTINE CANOLA,2010,40.861723916138494
NORTH CYPRESS-LANGFORD,ARGENTINE CANOLA,2011,31.139371195314194
NORTH CYPRESS-LANGFORD,ARGENTINE CANOLA,2012,28.775251973191775
NORTH CYPRESS-LANGFORD,ARGENTINE CANOLA,2013,49.656332706697626
NORTH CYPRESS-LANGFORD,ARGENTINE CANOLA,2014,42.464120075928065
NORTH CYPRESS-LANGFORD,ARGENTINE CANOLA,2015,44.571826057350385
NORTH CYPRESS-LANGFORD,ARGENTINE CANOLA,2016,46.03798942003244
NORTH CYPRESS-LANGFORD,ARGENTINE CANOLA,2017,46.360958322032374
NORTH CYPRESS-LANGFORD,ARGENTINE CANOLA,2018,44.022054859982795
NORTH CYPRESS-LANGFORD,ARGENTINE CANOLA,2019,42.04387828552732
NORTH CYPRESS-LANGFORD,ARGENTINE CANOLA,2020,47.41976133937301
NORTH CYPRESS-LANGFORD,ARGENTINE CANOLA,2021,31.54409930227641
NORTH CYPRESS-LANGFORD,ARGENTINE CANOLA,2022,40.55562322289217
NORTH CYPRESS-LANGFORD,ARGENTINE CANOLA,2023,49.5322653071841
NORTH CYPRESS-LANGFORD,BARLEY,2004,78.32256950958687
NORTH CYPRESS-LANGFORD,BARLEY,2005,56.06470438759953
NORTH CYPRESS-LANGFORD,BARLEY,2006,71.94428310414463
NORTH CYPRESS-LANGFORD,BARLEY,2007,63.302329783801234
NORTH CYPRESS-LANGFORD,BARLEY,2008,85.00804629123382
NORTH CYPRESS-LANGFORD,BARLEY,2009,85.6475133809099
NORTH CYPRESS-LANGFORD,BARLEY,2010,80.70582022999297
NORTH CYPRESS-LANGFORD,BARLEY,2011,67.2852443384982
NORTH CYPRESS-LANGFORD,BARLEY,2012,53.952179269983056
NORTH CYPRESS-LANGFORD,BARLEY,2013,85.59703191251953
NORTH CYPRESS-LANGFORD,BARLEY,2014,67.05213994565217
NORTH CYPRESS-LANGFORD,BARLEY,2015,66.26650261458013
NORTH CYPRESS-LANGFORD,BARLEY,2016,87.8082361516035
NORTH CYPRESS-LANGFORD,BARLEY,2017,89.79811231713073
NORTH CYPRESS-LANGFORD,BARLEY,2018,75.8
NORTH CYPRESS-LANGFORD,BARLEY,2019,86.06078431372549
NORTH CYPRESS-LANGFORD,BARLEY,2020,91.65775729646697
NORTH CYPRESS-LANGFORD,BARLEY,2021,70.49071618037135
NORTH CYPRESS-LANGFORD,BARLEY,2022,84.32372339849461
NORTH CYPRESS-LANGFORD,BARLEY,2023,90.6
NORTH CYPRESS-LANGFORD,FIELD PEAS,2021,34.4
NORTH CYPRESS-LANGFORD,FIELD PEAS,2022,58.9
NORTH CYPRESS-LANGFORD,FIELD PEAS,2023,70.1
NORTH CYPRESS-LANGFORD,OATS,2004,105.9902925531915
NORTH CYPRESS-LANGFORD,OATS,2005,75.80693998811647
NORTH CYPRESS-LANGFORD,OATS,2006,81.81079365079367
NORTH CYPRESS-LANGFORD,OATS,2007,74.5646732299958
NORTH CYPRESS-LANGFORD,OATS,2008,91.00443287184045
NORTH CYPRESS-LANGFORD,OATS,2009,83.01234782608695
NORTH CYPRESS-LANGFORD,OATS,2010,70.20566348370102
NORTH CYPRESS-LANGFORD,OATS,2011,67.73837772397094
NORTH CYPRESS-LANGFORD,OATS,2012,41.53748787584869
NORTH CYPRESS-LANGFORD,OATS,2013,93.2
NORTH CYPRESS-LANGFORD,OATS,2014,87.2
NORTH CYPRESS-LANGFORD,OATS,2015,85.68330804248862
NORTH CYPRESS-LANGFORD,OATS,2016,103.01428571428572
NORTH CYPRESS-LANGFORD,OATS,2017,83.18943457189015
NORTH CYPRESS-LANGFORD,OATS,2018,95.97762898779047
NORTH CYPRESS-LANGFORD,OATS,2019,96.07144337016575
NORTH CYPRESS-LANGFORD,OATS,2020,110.34268484530676
NORTH CYPRESS-LANGFORD,OATS,2021,61.82081128747795
NORTH CYPRESS-LANGFORD,OATS,2022,97.42204357943727
NORTH CYPRESS-LANGFORD,OATS,2023,133.9
NORTH CYPRESS-LANGFORD,RED SPRING WHEAT,2004,51.396692909585866
NORTH CYPRESS-LANGFORD,RED SPRING WHEAT,2005,41.51318358467863
NORTH CYPRESS-LANGFORD,RED SPRING WHEAT,2006,43.781929563371
NORTH CYPRESS-LANGFORD,RED SPRING WHEAT,2007,39.85636191499459
NORTH CYPRESS-LANGFORD,RED SPRING WHEAT,2008,51.02065418126483
NORTH CYPRESS-LANGFORD,RED SPRING WHEAT,2009,53.96465631779548
NORTH CYPRESS-LANGFORD,RED SPRING WHEAT,2010,47.79075700334126
NORTH CYPRESS-LANGFORD,RED SPRING WHEAT,2011,43.985018840499556
NORTH CYPRESS-LANGFORD,RED SPRING WHEAT,2012,44.412152871843794
NORTH CYPRESS-LANGFORD,RED SPRING WHEAT,2013,64.3219779809666
NORTH CYPRESS-LANGFORD,RED SPRING WHEAT,2014,53.345313180319714
NORTH CYPRESS-LANGFORD,RED SPRING WHEAT,2015,49.22846834581348
NORTH CYPRESS-LANGFORD,RED SPRING WHEAT,2016,59.57038848326215
NORTH CYPRESS-LANGFORD,RED SPRING WHEAT,2017,68.66954619748101
NORTH CYPRESS-LANGFORD,RED SPRING WHEAT,2018,59.86517753539104
NORTH CYPRESS-LANGFORD,RED SPRING WHEAT,2019,64.69203832529556
NORTH CYPRESS-LANGFORD,RED SPRING WHEAT,2020,61.030903995533414
NORTH CYPRESS-LANGFORD,RED SPRING WHEAT,2021,48.56639906393214
NORTH CYPRESS-LANGFORD,RED SPRING WHEAT,2022,59.226506403721764
NORTH CYPRESS-LANGFORD,RED SPRING WHEAT,2023,67.52571610658491
NORTH NORFOLK,ARGENTINE CANOLA,2004,37.80517801487442
NORTH NORFOLK,ARGENTINE CANOLA,2005,18.744495508669313
NORTH NORFOLK,ARGENTINE CANOLA,2006,41.44360855389336
NORTH NORFOLK,ARGENTINE CANOLA,2007,32.08298995717029
NORTH NORFOLK,ARGENTINE CANOLA,2008,40.36993022378678
NORTH NORFOLK,ARGENTINE CANOLA,2009,49.99831267681531
NORTH NORFOLK,ARGENTINE CANOLA,2010,39.683340479125356
NORTH NORFOLK,ARGENTINE CANOLA,2011,36.071784898747836
NORTH NORFOLK,ARGENTINE CANOLA,2012,24.87470635131544
NORTH NORFOLK,ARGENTINE CANOLA,2013,42.99852601386344
NORTH NORFOLK,ARGENTINE CANOLA,2014,39.387201340947186
NORTH NORFOLK,ARGENTINE CANOLA,2015,41.15441611947985
NORTH NORFOLK,ARGENTINE CANOLA,2016,39.116067268723874
NORTH NORFOLK,ARGENTINE CANOLA,2017,45.472418704836016
NORTH NORFOLK,ARGENTINE CANOLA,2018,45.19934632104331
NORTH NORFOLK,ARGENTINE CANOLA,2019,43.15516330692341
NORTH NORFOLK,ARGENTINE CANOLA,2020,43.86922568596466
NORTH NORFOLK,ARGENTINE CANOLA,2021,28.656949940330385
NORTH NORFOLK,ARGENTINE CANOLA,2022,34.65114937816045
NORTH NORFOLK,ARGENTINE CANOLA,2023,46.942308893573816
NORTH NORFOLK,BARLEY,2004,72.82642742490255
NORTH NORFOLK,BARLEY,2005,37.411549497847915
NORTH NORFOLK,BARLEY,2006,71.1944891751655
NORTH NORFOLK,BARLEY,2007,70.26363186541317
NORTH NORFOLK,BARLEY,2008,72.87011991076409
NORTH NORFOLK,BARLEY,2009,88.94513561799577
NORTH NORFOLK,BARLEY,2010,57.354522517976534
NORTH NORFOLK,BARLEY,2011,46.225
NORTH NORFOLK,BARLEY,2012,50.94252547185569
NORTH NORFOLK,BARLEY,2013,65.7390610756609
NORTH NORFOLK,BARLEY,2014,53.17639943074004
NORTH NORFOLK,BARLEY,2015,69.03827521403215
NORTH NORFOLK,BARLEY,2016,81.06593867196118
NORTH NORFOLK,BARLEY,2017,97.04292980671416
NORTH NORFOLK,BARLEY,2018,74.48560452891226
NORTH NORFOLK,BARLEY,2019,82.29447688970465
NORTH NORFOLK,BARLEY,2020,82.86494386027445
NORTH NORFOLK,BARLEY,2021,49.08825573314802
NORTH NORFOLK,BARLEY,2022,58.63764258555133
NORTH NORFOLK,BARLEY,2023,77.40209689081706
NORTH NORFOLK,OATS,2004,101.62059584251367
NORTH NORFOLK,OATS,2005,46.58213103328106
NORTH NORFOLK,OATS,2006,93.14724562948057
NORTH NORFOLK,OATS,2007,91.44289633979037
NORTH NORFOLK,OATS,2008,91.76966388212853
NORTH NORFOLK,OATS,2009,110.88634696497341
NORTH NORFOLK,OATS,2010,92.07122462344466
NORTH NORFOLK,OATS,2011,74.33952388219134
NORTH NORFOLK,OATS,2012,67.41544705136336
NORTH NORFOLK,OATS,2013,103.83030012771393
NORTH NORFOLK,OATS,2014,88.17528035104827
NORTH NORFOLK,OATS,2015,87.20076369190485
NORTH NORFOLK,OATS,2016,96.29044612794611
NORTH NORFOLK,OATS,2017,116.70764083747032
NORTH NORFOLK,OATS,2018,103.27480486476675
NORTH NORFOLK,OATS,2019,89.62644821533058
NORTH NORFOLK,OATS,2020,108.84504358103116
NORTH NORFOLK,OATS,2021,63.61737955875732
NORTH NORFOLK,OATS,2022,90.17560032114446
NORTH NORFOLK,OATS,2023,94.69759980406562
NORTH NORFOLK,RED SPRING WHEAT,2004,54.04990385847969
NORTH NORFOLK,RED SPRING WHEAT,2005,27.679312154811615
NORTH NORFOLK,RED SPRING WHEAT,2006,48.28596083494728
NORTH NORFOLK,RED SPRING WHEAT,2007,44.45637765375985
NORTH NORFOLK,RED SPRING WHEAT,2008,52.90382992534891
NORTH NORFOLK,RED SPRING WHEAT,2009,57.407160749075594
NORTH NORFOLK,RED SPRING WHEAT,2010,46.22624816292253
NORTH NORFOLK,RED SPRING WHEAT,2011,42.85097379699452
NORTH NORFOLK,RED SPRING WHEAT,2012,41.22108981681262
NORTH NORFOLK,RED SPRING WHEAT,2013,55.310815828559306
NORTH NORFOLK,RED SPRING WHEAT,2014,53.27749822133109
NORTH NORFOLK,RED SPRING WHEAT,2015,51.732133789601505
NORTH NORFOLK,RED SPRING WHEAT,2016,52.41305523832421
NORTH NORFOLK,RED SPRING WHEAT,2017,69.48774852982358
NORTH NORFOLK,RED SPRING WHEAT,2018,62.75294999559045
NORTH NORFOLK,RED SPRING WHEAT,2019,57.64553208292201
NORTH NORFOLK,RED SPRING WHEAT,2020,59.509526518320236
NORTH NORFOLK,RED SPRING WHEAT,2021,42.63241667040511
NORTH NORFOLK,RED SPRING WHEAT,2022,49.756526679392785
NORTH NORFOLK,RED SPRING WHEAT,2023,55.42168907977189
OAKLAND-WAWANESA,ARGENTINE CANOLA,2004,34.895111973930526
OAKLAND-WAWANESA,ARGENTINE CANOLA,2005,31.833964276193008
OAKLAND-WAWANESA,ARGENTINE CANOLA,2006,32.720327842246206
OAKLAND-WAWANESA,ARGENTINE CANOLA,2007,30.569809641532753
OAKLAND-WAWANESA,ARGENTINE CANOLA,2008,38.94871418239969
OAKLAND-WAWANESA,ARGENTINE CANOLA,2009,44.4622690916016
OAKLAND-WAWANESA,ARGENTINE CANOLA,2010,40.056847520602105
OAKLAND-WAWANESA,ARGENTINE CANOLA,2011,19.014237595074253
OAKLAND-WAWANESA,ARGENTINE CANOLA,2012,29.933735395426577
OAKLAND-WAWANESA,ARGENTINE CANOLA,2013,41.46281476652269
OAKLAND-WAWANESA,ARGENTINE CANOLA,2014,37.290929653924444
OAKLAND-WAWANESA,ARGENTINE CANOLA,2015,38.4758051846033
OAKLAND-WAWANESA,ARGENTINE CANOLA,2016,43.09102712060012
OAKLAND-WAWANESA,ARGENTINE CANOLA,2017,44.8654168797954
OAKLAND-WAWANESA,ARGENTINE CANOLA,2018,44.429559204840096
OAKLAND-WAWANESA,ARGENTINE CANOLA,2019,45.20286014922518
OAKLAND-WAWANESA,ARGENTINE CANOLA,2020,46.52689762553523
OAKLAND-WAWANESA,ARGENTINE CANOLA,2021,33.439789647837394
OAKLAND-WAWANESA,ARGENTINE CANOLA,2022,31.494826891207953
OAKLAND-WAWANESA,ARGENTINE CANOLA,2023,48.688286246663644
OAKLAND-WAWANESA,BARLEY,2004,73.27615092548648
OAKLAND-WAWANESA,BARLEY,2005,44.49943113256335
OAKLAND-WAWANESA,BARLEY,2006,65.99211183225162
OAKLAND-WAWANESA,BARLEY,2007,65.10765427577367
OAKLAND-WAWANESA,BARLEY,2008,72.70060383055005
OAKLAND-WAWANESA,BARLEY,2009,79.59007243795274
OAKLAND-WAWANESA,BARLEY,2010,67.3998000307645
OAKLAND-WAWANESA,BARLEY,2011,37.258369781312126
OAKLAND-WAWANESA,BARLEY,2012,49.782745871333496
OAKLAND-WAWANESA,BARLEY,2013,85.05966016362491
OAKLAND-WAWANESA,BARLEY,2014,62.99400438703388
OAKLAND-WAWANESA,BARLEY,2015,55.06874062968515
OAKLAND-WAWANESA,BARLEY,2016,70.9
OAKLAND-WAWANESA,BARLEY,2017,87.90893703452946
OAKLAND-WAWANESA,BARLEY,2018,88.06754966887416
OAKLAND-WAWANESA,BARLEY,2019,106.95947323704333
OAKLAND-WAWANESA,BARLEY,2020,83.9
OAKLAND-WAWANESA,BARLEY,2021,52.5
OAKLAND-WAWANESA,BARLEY,2022,72.74204982783066
OAKLAND-WAWANESA,BARLEY,2023,99.86635694928377
OAKLAND-WAWANESA,FIELD PEAS,2005,52.5
OAKLAND-WAWANESA,FIELD PEAS,2007,41.1
OAKLAND-WAWANESA,FIELD PEAS,2021,31.300000000000004
OAKLAND-WAWANESA,FIELD PEAS,2022,51.256485355648536
OAKLAND-WAWANESA,FIELD PEAS,2023,61.8
OAKLAND-WAWANESA,OATS,2004,110.36826248452331
OAKLAND-WAWANESA,OATS,2005,57.10876132930514
OAKLAND-WAWANESA,OATS,2006,71.67617499261011
OAKLAND-WAWANESA,OATS,2007,90.57150311395388
OAKLAND-WAWANESA,OATS,2008,112.95150554675119
OAKLAND-WAWANESA,OATS,2009,120.73605442176869
OAKLAND-WAWANESA,OATS,2010,99.14498886414253
OAKLAND-WAWANESA,OATS,2012,79.9
OAKLAND-WAWANESA,OATS,2013,124.9
OAKLAND-WAWANESA,OATS,2014,99.3
OAKLAND-WAWANESA,OATS,2015,74.4
OAKLAND-WAWANESA,OATS,2016,101.0
OAKLAND-WAWANESA,OATS,2017,116.98952618453865
OAKLAND-WAWANESA,OATS,2018,99.1
OAKLAND-WAWANESA,OATS,2019,107.6
OAKLAND-WAWANESA,OATS,2020,100.63280359820091
OAKLAND-WAWANESA,OATS,2021,88.8
OAKLAND-WAWANESA,OATS,2022,100.59396346306593
OAKLAND-WAWANESA,RED SPRING WHEAT,2004,47.575974624518786
OAKLAND-WAWANESA,RED SPRING WHEAT,2005,37.14518835245723
OAKLAND-WAWANESA,RED SPRING WHEAT,2006,38.377150402414486
OAKLAND-WAWANESA,RED SPRING WHEAT,2007,37.59464503537448
OAKLAND-WAWANESA,RED SPRING WHEAT,2008,48.42870497517693
